[2024-08-09 20:26:45.933] [info]  [AnalyzingGameInstanceEventHandler] Analyzing Instance: Cataclysm Classic (77522) - 51788315-c30c-4e9f-b005-235d2af4364b (/home/colby/Games/battlenet/drive_c/Program Files (x86)/World of Warcraft/_classic_/)
[2024-08-09 20:26:45.935] [info]  [AnalyzingGameInstanceEventHandler] Analyzing Instance: Classic (67408) - 43323714-ecca-49e8-b7af-d72fb702c37b (/home/colby/Games/battlenet/drive_c/Program Files (x86)/World of Warcraft/_classic_era_/)
[2024-08-09 20:26:45.936] [info]  [AnalyzingGameInstanceEventHandler] Analyzing Instance: Retail (517) - 9305bbac-db5f-48bd-96cf-2c906ec793c6 (/home/colby/Games/battlenet/drive_c/Program Files (x86)/World of Warcraft/_retail_/)
[2024-08-09 20:26:45.938] [info]  [GamesScanCompletedEventHandler] Games scan completed. Comprehensive: true. Canceled: false
[2024-08-09 20:26:45.942] [info]  [GameInstanceScanStartedEventHandler] Scan started for game 1 - Retail - 9305bbac-db5f-48bd-96cf-2c906ec793c6
[2024-08-09 20:26:45.942] [info]  [GameInstanceScanStartedEventHandler] Scan started for game 1 - Classic - 43323714-ecca-49e8-b7af-d72fb702c37b
[2024-08-09 20:26:45.942] [info]  [GameInstanceScanStartedEventHandler] Scan started for game 1 - Cataclysm Classic - 51788315-c30c-4e9f-b005-235d2af4364b
[2024-08-09 20:26:45.943] [info]  [GamesServiceImpl] Game instance changed: 43323714-ecca-49e8-b7af-d72fb702c37b - ["ScanningChanged"]
[2024-08-09 20:26:45.943] [info]  [GamesServiceImpl] Game instance changed: 9305bbac-db5f-48bd-96cf-2c906ec793c6 - ["ScanningChanged"]
[2024-08-09 20:26:45.943] [info]  [GamesServiceImpl] Game instance changed: 51788315-c30c-4e9f-b005-235d2af4364b - ["ScanningChanged"]
[2024-08-09 20:26:46.744] [info]  [ProjectInstanceChangedEventHandler] Project instance 988370 - Syndicator changed
[2024-08-09 20:26:46.745] [info]  [ProjectInstalledEventHandler] Project 988370 - Syndicator installed to Retail instance
[2024-08-09 20:26:46.746] [info]  [ProjectInstanceChangedEventHandler] Project instance 314994 - DBM - Dungeons, Delves, & Events (Requires Deadly Boss Mods) changed
[2024-08-09 20:26:46.746] [info]  [ProjectInstalledEventHandler] Project 314994 - DBM - Dungeons, Delves, & Events (Requires Deadly Boss Mods) installed to Retail instance
[2024-08-09 20:26:46.746] [info]  [ProjectInstanceChangedEventHandler] Project instance 26737 - GatherMate2_Data changed
[2024-08-09 20:26:46.746] [info]  [ProjectInstanceChangedEventHandler] Project instance 1592 - Bagnon changed
[2024-08-09 20:26:46.746] [info]  [ProjectInstalledEventHandler] Project 26737 - GatherMate2_Data installed to Retail instance
[2024-08-09 20:26:46.746] [info]  [ProjectInstanceChangedEventHandler] Project instance 1017030 - Remix Gem Helper changed
[2024-08-09 20:26:46.747] [info]  [ProjectInstalledEventHandler] Project 1592 - Bagnon installed to Retail instance
[2024-08-09 20:26:46.747] [info]  [ProjectInstanceChangedEventHandler] Project instance 65387 - WeakAuras changed
[2024-08-09 20:26:46.747] [info]  [ProjectInstalledEventHandler] Project 1017030 - Remix Gem Helper installed to Retail instance
[2024-08-09 20:26:46.747] [info]  [ProjectInstanceChangedEventHandler] Project instance 298842 - Leatrix Maps (Dragonflight & The War Within) changed
[2024-08-09 20:26:46.747] [info]  [ProjectInstanceChangedEventHandler] Project instance 4646 - Pawn changed
[2024-08-09 20:26:46.747] [info]  [ProjectInstalledEventHandler] Project 65387 - WeakAuras installed to Retail instance
[2024-08-09 20:26:46.747] [info]  [ProjectInstanceChangedEventHandler] Project instance 15564 - Clique changed
[2024-08-09 20:26:46.747] [info]  [ProjectInstalledEventHandler] Project 298842 - Leatrix Maps (Dragonflight & The War Within) installed to Retail instance
[2024-08-09 20:26:46.747] [info]  [ProjectInstanceChangedEventHandler] Project instance 26120 - GatherMate2 changed
[2024-08-09 20:26:46.748] [info]  [ProjectInstanceChangedEventHandler] Project instance 6124 - Auctionator changed
[2024-08-09 20:26:46.748] [info]  [ProjectInstalledEventHandler] Project 4646 - Pawn installed to Retail instance
[2024-08-09 20:26:46.748] [info]  [ProjectInstanceChangedEventHandler] Project instance 1033024 - Remix Ensemble Tracker changed
[2024-08-09 20:26:46.751] [info]  [ProjectInstalledEventHandler] Project 15564 - Clique installed to Retail instance
[2024-08-09 20:26:46.751] [info]  [ProjectInstanceChangedEventHandler] Project instance 94855 - Leatrix Plus (Dragonflight & The War Within) changed
[2024-08-09 20:26:46.751] [info]  [ProjectInstanceChangedEventHandler] Project instance 914482 - Baganator changed
[2024-08-09 20:26:46.751] [info]  [ProjectInstalledEventHandler] Project 26120 - GatherMate2 installed to Retail instance
[2024-08-09 20:26:46.752] [info]  [ProjectInstanceChangedEventHandler] Project instance 1028091 - Remix Loot Filter (No Experience Pickup) changed
[2024-08-09 20:26:46.752] [info]  [ProjectInstanceChangedEventHandler] Project instance 1033458 - Remix Checklist changed
[2024-08-09 20:26:46.752] [info]  [ProjectInstalledEventHandler] Project 6124 - Auctionator installed to Retail instance
[2024-08-09 20:26:46.752] [info]  [ProjectInstalledEventHandler] Project 1033024 - Remix Ensemble Tracker installed to Retail instance
[2024-08-09 20:26:46.752] [info]  [ProjectInstanceChangedEventHandler] Project instance 3358 - Deadly Boss Mods (DBM) changed
[2024-08-09 20:26:46.752] [info]  [ProjectInstalledEventHandler] Project 94855 - Leatrix Plus (Dragonflight & The War Within) installed to Retail instance
[2024-08-09 20:26:46.752] [info]  [ProjectInstanceChangedEventHandler] Project instance 3358 - Deadly Boss Mods (DBM) changed
[2024-08-09 20:26:46.752] [info]  [ProjectInstalledEventHandler] Project 914482 - Baganator installed to Retail instance
[2024-08-09 20:26:46.753] [info]  [ProjectInstalledEventHandler] Project 1028091 - Remix Loot Filter (No Experience Pickup) installed to Retail instance
[2024-08-09 20:26:46.753] [info]  [ProjectInstalledEventHandler] Project 1033458 - Remix Checklist installed to Retail instance
[2024-08-09 20:26:46.753] [info]  [ProjectInstalledEventHandler] Project 3358 - Deadly Boss Mods (DBM) installed to Retail instance
[2024-08-09 20:26:46.855] [info]  [GamesServiceImpl] Game instance changed: 9305bbac-db5f-48bd-96cf-2c906ec793c6 - ["Saved"]
[2024-08-09 20:26:46.957] [info]  [GamesServiceImpl] Game instance changed: 9305bbac-db5f-48bd-96cf-2c906ec793c6 - ["ScanningChanged"]
[2024-08-09 20:26:46.957] [info]  [GamesServiceImpl] Scan complete for game 1 - Retail - 9305bbac-db5f-48bd-96cf-2c906ec793c6
[2024-08-09 20:26:47.523] [info]  [ProjectInstanceChangedEventHandler] Project instance 15564 - Clique changed
[2024-08-09 20:26:47.523] [info]  [ProjectInstanceChangedEventHandler] Project instance 1592 - Bagnon changed
[2024-08-09 20:26:47.524] [info]  [ProjectInstalledEventHandler] Project 15564 - Clique installed to Classic instance
[2024-08-09 20:26:47.524] [info]  [ProjectInstanceChangedEventHandler] Project instance 322362 - Leatrix Plus (Classic Era) changed
[2024-08-09 20:26:47.524] [info]  [ProjectInstanceChangedEventHandler] Project instance 324034 - Leatrix Maps (Classic Era) changed
[2024-08-09 20:26:47.524] [info]  [ProjectInstalledEventHandler] Project 1592 - Bagnon installed to Classic instance
[2024-08-09 20:26:47.524] [info]  [ProjectInstalledEventHandler] Project 322362 - Leatrix Plus (Classic Era) installed to Classic instance
[2024-08-09 20:26:47.524] [info]  [ProjectInstanceChangedEventHandler] Project instance 65387 - WeakAuras changed
[2024-08-09 20:26:47.524] [info]  [ProjectInstanceChangedEventHandler] Project instance 6124 - Auctionator changed
[2024-08-09 20:26:47.524] [info]  [ProjectInstalledEventHandler] Project 324034 - Leatrix Maps (Classic Era) installed to Classic instance
[2024-08-09 20:26:47.524] [info]  [ProjectInstanceChangedEventHandler] Project instance 324944 - What's Training? changed
[2024-08-09 20:26:47.525] [info]  [ProjectInstalledEventHandler] Project 65387 - WeakAuras installed to Classic instance
[2024-08-09 20:26:47.525] [info]  [ProjectInstanceChangedEventHandler] Project instance 696065 - Nova Spell Rank Checker changed
[2024-08-09 20:26:47.527] [info]  [ProjectInstalledEventHandler] Project 6124 - Auctionator installed to Classic instance
[2024-08-09 20:26:47.527] [info]  [ProjectInstanceChangedEventHandler] Project instance 4646 - Pawn changed
[2024-08-09 20:26:47.527] [info]  [ProjectInstanceChangedEventHandler] Project instance 334517 - Quest Icon Desaturation changed
[2024-08-09 20:26:47.527] [info]  [ProjectInstalledEventHandler] Project 324944 - What's Training? installed to Classic instance
[2024-08-09 20:26:47.527] [info]  [ProjectInstalledEventHandler] Project 696065 - Nova Spell Rank Checker installed to Classic instance
[2024-08-09 20:26:47.527] [info]  [ProjectInstalledEventHandler] Project 4646 - Pawn installed to Classic instance
[2024-08-09 20:26:47.528] [info]  [ProjectInstalledEventHandler] Project 334517 - Quest Icon Desaturation installed to Classic instance
[2024-08-09 20:26:47.611] [info]  [GamesServiceImpl] Game instance changed: 43323714-ecca-49e8-b7af-d72fb702c37b - ["Saved"]
[2024-08-09 20:26:47.673] [info]  [GamesServiceImpl] Scan complete for game 1 - Classic - 43323714-ecca-49e8-b7af-d72fb702c37b
[2024-08-09 20:26:47.674] [info]  [GamesServiceImpl] Game instance changed: 43323714-ecca-49e8-b7af-d72fb702c37b - ["ScanningChanged"]
[2024-08-09 20:26:47.977] [info]  [ProjectInstanceChangedEventHandler] Project instance 1592 - Bagnon changed
[2024-08-09 20:26:47.977] [info]  [ProjectInstalledEventHandler] Project 1592 - Bagnon installed to Cataclysm Classic instance
[2024-08-09 20:26:47.977] [info]  [ProjectInstanceChangedEventHandler] Project instance 65387 - WeakAuras changed
[2024-08-09 20:26:47.978] [info]  [ProjectInstalledEventHandler] Project 65387 - WeakAuras installed to Cataclysm Classic instance
[2024-08-09 20:26:47.978] [info]  [ProjectInstanceChangedEventHandler] Project instance 463868 - Leatrix Maps (Cataclysm Classic) changed
[2024-08-09 20:26:47.978] [info]  [ProjectInstalledEventHandler] Project 463868 - Leatrix Maps (Cataclysm Classic) installed to Cataclysm Classic instance
[2024-08-09 20:26:47.978] [info]  [ProjectInstanceChangedEventHandler] Project instance 4646 - Pawn changed
[2024-08-09 20:26:47.978] [info]  [ProjectInstalledEventHandler] Project 4646 - Pawn installed to Cataclysm Classic instance
[2024-08-09 20:26:47.978] [info]  [ProjectInstanceChangedEventHandler] Project instance 15564 - Clique changed
[2024-08-09 20:26:47.978] [info]  [ProjectInstalledEventHandler] Project 15564 - Clique installed to Cataclysm Classic instance
[2024-08-09 20:26:47.978] [info]  [ProjectInstalledEventHandler] Project 6650 - Dominos installed to Cataclysm Classic instance
